year,happiness,log_gdp_per_capita,social_support,life_expectancy,freedom_choices,generosity,corruption,positive_affect,negative_affect,ID
2011,4.725366116,9.047007561,0.750748634,60.88000107,0.347414047,-0.067558467,0.780027211,0.473191261,0.557098687,943
2012,4.659508705,9.132593155,0.730118215,60.86000061,0.314564615,-0.017685859,0.78919065,0.410450041,0.44905889,944
2013,4.725017071,9.159455299,0.728285432,60.84000015,0.49306983088888884,-0.046793588,0.709726155,0.5255845680499999,0.554278731,945
2014,4.541502476,9.126399994,0.725150704,60.81999969,0.646006584,0.002237083,0.726008117,0.538857281,0.563631117,946
2015,4.493377209,9.14539814,0.684434831,60.79999924,0.599459946,0.020731391,0.762167156,0.478412598,0.58126694,947
2016,4.412537098,9.249965668,0.718956709,61.27500153,0.666160166,-0.05024261,0.798866451,0.471186787,0.569758058,948
2017,4.462399006,9.208023071,0.695109367,61.75,0.627722025,0.000740691,0.757108808,0.48701793,0.59053874,949
2006,7.144246578,10.98492432,0.967041135,69.62000275,0.943274736,0.234877765,0.472848564,0.814784765,0.208633751,955
2008,7.568029881,10.94149017,0.982521713,69.86000061,0.894108713,0.31493184,0.486994654,0.745194614,0.147759244,956
2009,7.045911312,10.87903118,0.958702445,69.98000336,0.834729671,0.30825609,0.579600155,0.745341063,0.232698768,957
2010,7.257389545,10.89027214,0.972885907,70.09999847,0.85602957,0.341102749,0.618024111,0.762811244,0.200655416,958
2011,7.006904125,10.89421558,0.977377594,70.22000122,0.952034354,0.376204252,0.589912653,0.786443889,0.19030945,959
2012,6.964645386,10.88992214,0.961785913,70.33999634,0.90219456,0.295172215,0.572632253,0.721398354,0.236661568,960
2013,6.760085106,10.89585114,0.955188334,70.45999908,0.883772016,0.324503183,0.558394194,0.744001567,0.245267823,961
2014,7.018379211,10.97149658,0.967744648,70.58000183,0.921629548,0.256636351,0.406036258,0.736091077,0.228723049,962
2015,6.830125332,11.1801424,0.95294255,70.69999695,0.892276943,0.225984544,0.408756912,0.748266399,0.225349247,963
2016,7.04073143,11.18872166,0.958144009,70.80000305,0.874589145,0.168810606,0.398544312,0.744257927,0.211063311,964
2017,7.060155392,11.26406193,0.943481982,70.90000153,0.905341148,0.210426301,0.33708474,0.771208107,0.212784126,965
2006,7.173417091,10.36756134,0.927078903,71.08000183,0.816652834,-0.04378168305000002,0.905374765,0.638606071,0.308495611,972
2007,6.841114998,10.40838242,0.868216813,71.16000366,0.68286407,0.214687407,0.867820978,0.642078578,0.319893599,973
2008,7.261261463,10.42261124,0.859264135,71.23999786,0.662969172,0.133870378,0.898196399,0.635245323,0.349394649,974
2009,7.352979183,10.40750122,0.936573029,71.31999969,0.592529774,0.166971549,0.922718406,0.620061755,0.326583624,975
2010,7.358916283,10.44437027,0.881829858,71.40000153,0.5614779,0.145136788,0.902182698,0.627862692,0.362394363,976
2011,7.433147907,10.48001003,0.892696559,71.48000336,0.722269237,0.135575905,0.891295373,0.654481232,0.384475023,977
2012,7.110854626,10.48709583,0.903415501,71.55999756,0.681439221,0.147289976,0.862327278,0.611278474,0.319231451,978
2013,7.320563316,10.51164341,0.908515871,71.63999939,0.739001632,0.144670218,0.848537862,0.648566186,0.408576161,979
2014,7.400570393,10.53089046,0.889069736,71.72000122,0.706974626,0.087720796,0.818039954,0.56718111,0.271255702,980
2015,7.07941103,10.53563213,0.864130199,71.80000305,0.752783954,0.102507547,0.789429903,0.65163219,0.256258249,981
2016,7.159010887,10.56025219,0.889660776,71.94999695,0.772297323,0.146814689,0.804056585,0.601827323,0.263090223,982
2017,7.331036091,10.58274174,0.916440845,72.09999847,0.768076301,0.138469726,0.792652249,0.620967388,0.276443154,983
2005,6.853783607,10.697855,0.928000689,70.59999847,0.802194953,-0.10341218640999995,0.943912327,0.606102049,0.294698149,990
2007,6.574412346,10.72230911,0.912292421,70.80000305,0.684297025,0.107815705,0.922196567,0.64994818,0.303445637,991
2008,6.779774189,10.70601845,0.87966311,70.90000153,0.543076873,0.043597244,0.945625067,0.587876499,0.267580599,992
2009,6.333800316,10.64720726,0.880312502,71.0,0.700550497,0.234779552,0.889984667,0.715410948,0.279377729,993
2010,6.354238033,10.66111946,0.872384131,71.09999847,0.737738907,-0.065182142,0.921075165,0.535315871,0.235879943,994
2011,6.057086468,10.66644764,0.913309336,71.19999695,0.567738414,-0.023472495,0.933460951,0.610143721,0.265567929,995
2012,5.839313984,10.63348961,0.86948663,71.30000305,0.570094943,0.107181028,0.908323646,0.651434124,0.387652248,996
2013,6.009373665,10.60331535,0.916296065,71.40000153,0.499168754,-0.107938595,0.942639291,0.701823175,0.356616199,997
2014,6.026585102,10.59409428,0.89789933,71.5,0.623531222,-0.070516631,0.919959545,0.658744931,0.356019616,998
2015,5.847683907,10.60281086,0.908986509,71.59999847,0.574765742,-0.069849044,0.912753046,0.646101654,0.329209089,999
2016,5.95452404,10.61736202,0.927212834,71.67500305,0.623741627,-0.086187355,0.902801216,0.632481337,0.339173585,1000
2017,6.198870182,10.63540173,0.919791222,71.75,0.632843256,-0.040705342,0.866667926,0.612839162,0.322846144,1001
2009,4.197181702,8.181071281,0.667008698,48.90000153,0.759862185,-0.156587139,0.902262032,0.554681003,0.186183736,1008
2013,3.739365578,8.284656525,0.708571136,51.29999924,0.739193261,-0.036707338,0.691117585,0.661407471,0.306065738,1009
2014,3.570368528,8.351089478,0.710991681,51.90000153,0.780773103,-0.086633369,0.671356261,0.603351533,0.290650547,1010
2015,4.445038795,8.394760132,0.703991652,52.5,0.7997455,-0.058823816,0.744249642,0.614115715,0.347228676,1011
2016,4.542545795,8.438225746,0.617400765,53.07500076,0.768789351,-0.048107628,0.757453382,0.692695022,0.378029406,1012
2017,5.037734985,8.48385334,0.661375344,53.65000153,0.732097924,-0.115955144,0.770940244,0.662436187,0.35745579,1013
2006,6.207881927,9.249233246,0.909083962,66.59999847,0.73823607,-0.011116195,0.94598788,0.752819479,0.200846747,1020
2011,5.374446392,9.192560196,0.854584217,66.59999847,0.795613527,-0.071254112,0.909116149,0.764462769,0.23715882,1021
2013,5.708886623,9.181799889,0.864943385,66.59999847,0.79319495,-0.028606374,0.930722296,0.694053054,0.31248486,1022
2014,5.310538769,9.184566498,0.874231517,66.59999847,0.808973134,-0.008376777,0.861132503,0.708209336,0.309984922,1023
2017,5.889759064,9.208796501,0.91302985,66.59999847,0.860676348,-0.137951121,0.882796168,0.700021863,0.243399635,1024
2005,6.515817165,10.55191517,0.927711964,72.40000153,0.867779255,0.12016568300999994,0.698929727,0.685981691,0.15315105,1029
2007,6.238197803,10.57849312,0.938148081,72.63999939,0.796054125,-0.097499758,0.809233308,0.68339169,0.206579819,1030
2008,5.91067934,10.56569099,0.887304068,72.76000214,0.77207005,-0.142415464,0.816475332,0.704691589,0.190774098,1031
2009,5.844999313,10.50719833,0.888356864,72.87999725,0.729888022,-0.217029005,0.740108192,0.712758899,0.16947788,1032
2010,6.056752682,10.54718113,0.901924908,73.0,0.771722376,-0.147305503,0.769557059,0.77921927,0.187703073,1033
2011,6.262793541,10.54927063,0.916703701,73.12000275,0.814396441,-0.058962438,0.733798981,0.713564217,0.181055471,1034
2012,5.968216419,10.56452179,0.905295432,73.23999786,0.752831519,-0.017706143809999977,0.692387402,0.708420038,0.17147471,1035
2013,5.959361553,10.58581734,0.923688352,73.36000061,0.821416557,-0.153920695,0.650498211,0.718607485,0.174621537,1036
2014,5.922620773,10.5901022,0.900040329,73.48000336,0.838051736,-0.146315277,0.617483139,0.686984003,0.18943283,1037
2015,5.879684448,10.6066494,0.922657192,73.59999847,0.831694186,-0.162420258,0.654443085,0.702268898,0.176408634,1038
2016,5.954650879,10.61467075,0.899773836,73.72499847,0.836064637,-0.069452874,0.697639346,0.689583302,0.192402646,1039
2017,5.910676479,10.63210392,0.881961286,73.84999847,0.849396586,-0.212972492,0.659198642,0.691762567,0.17551218,1040
2005,6.294660091,9.28282547,0.920012951,65.80000305,0.7382912875,-0.04808645852000002,0.669726729,0.629833221,0.239559561,1047
2007,5.59805727,9.308220863,0.840606511,66.16000366,0.646079123,-0.116677776,0.663644791,0.5474395932699998,0.239749968,1048
2008,4.930058002,9.353609085,0.766224205,66.33999634,0.7382912875,-0.133646652,0.709403396,0.655700445,0.331201166,1049
2009,5.999859333,9.380613327,0.899033546,66.51999664,0.770953655,-0.083316624,0.739464462,0.587277114,0.264640778,1050
2010,5.569942474,9.38150692,0.917988896,66.69999695,0.788073123,-0.056642555,0.8240827942600001,0.564373434,0.343418747,1051
2011,5.539327621,9.383052826,0.87791878,66.87999725,0.759564519,-0.15512979,0.7952089089600003,0.55093354,0.26032415,1052
2012,5.131996155,9.392827988,0.829496324,67.05999756,0.693142116,-0.175128803,0.8174041241900005,0.469228566,0.345336407,1053
2013,5.171952724,9.353773117,0.840379238,67.23999786,0.692227006,-0.130632415,0.8066294211400004,0.597289801,0.286033303,1054
2014,5.333021641,9.269113541,0.816130996,67.41999817,0.728743196,-0.113047607,0.80334382655,0.601867914,0.312646091,1055
2015,5.404593468,9.201573372,0.830443859,67.59999847,0.766517043,-0.050937131,0.8572530966500004,0.616620958,0.305195779,1056
2016,5.27128458,9.172960281,0.819944739,67.59999847,0.771350622,-0.042012628,0.8456009244700003,0.597716808,0.311913371,1057
2017,4.808082581,9.172545433,0.814664543,67.59999847,0.766262472,-0.156083867,0.8196445542999993,0.554431915,0.391505182,1058
2006,5.475948334,9.804372787,0.87208885,58.0,0.730545938,-0.279744804,0.864982486,0.601881087,0.185065165,1065
2007,5.718553543,9.878193855,0.860892773,58.59999847,0.806299686,-0.251336873,0.865183055,0.556681812,0.178508401,1066
2008,5.886419773,9.891931534,0.839467227,59.20000076,0.72658366,-0.226131931,0.899163663,0.613463759,0.15972586,1067
2009,5.382563114,9.884036064,0.892997801,59.79999924,0.856448293,-0.255246282,0.844568431,0.594705462,0.128599972,1068
2010,5.514286518,9.940361977,0.90378648,60.40000153,0.784851849,-0.220891923,0.82270366,0.655472875,0.148950696,1069
2011,5.735662937,9.997436523,0.904971361,61.0,0.877888083,-0.241200328,0.801724195,0.622470558,0.154433981,1070
2012,5.759469509,10.03023338,0.891716659,61.59999847,0.839832306,-0.176876605,0.876681805,0.666791737,0.1843815,1071
2013,5.835483074,10.07410812,0.889009714,62.20000076,0.781591058,-0.235036686,0.819989383,0.629011273,0.164444029,1072
2014,5.970097542,10.10052395,0.79529345,62.79999924,0.799462974,-0.001826483,0.805351257,0.670954347,0.169456705,1073
2015,5.949995041,10.09783745,0.931349277,63.40000153,0.740132809,-0.0428279,0.713844299,0.682067513,0.173994005,1074
2016,5.533551693,10.09455681,0.927810669,63.79999924,0.782805562,-0.041889824,0.702016652,0.640658498,0.15541473,1075
2017,5.882351398,10.12113476,0.914093196,64.19999695,0.745243967,-0.040670585,0.755250692,0.697624922,0.171486408,1076
2006,4.223234177,8.16432476,0.908798158,51.41999817,0.615886152,-0.034285169,0.86025697,0.657481313,0.198191911,1083
2007,4.575657845,8.200929642,0.841112077,51.93999863,0.749842286,0.039630216,0.798738539,0.69805032,0.161941111,1084
2008,4.015274525,8.17346096,0.826555252,52.45999908,0.620295763,-0.025506899,0.909446537,0.733151376,0.148996606,1085
2009,4.270434856,8.176388741,0.789220333,52.97999954,0.583594739,0.085895598,0.912946522,0.678682506,0.182591587,1086
2010,4.255859375,8.225715637,0.805326462,53.5,0.635457218,0.00515885,0.917921245,0.758244038,0.12320178,1087
2011,4.405310154,8.249103546,0.846307576,54.02000046,0.708659172,0.008963433,0.922664165,0.70551306,0.227972493,1088
2012,4.547335148,8.268518448,0.83141011,54.54000092,0.627654195,0.052789107,0.911273062,0.667211711,0.19417724,1089
2013,3.795383215,8.281694412,0.824806035,55.06000137,0.708332241,0.200699434,0.861003399,0.728745103,0.161331311,1090
2014,4.904579639,8.307733536,0.765436411,55.58000183,0.819018543,0.16058445,0.849194229,0.778699398,0.221096709,1091
2015,4.357617855,8.334213257,0.77692306,56.09999847,0.792990327,0.209296197,0.852549851,0.673485041,0.172422111,1092
2016,4.396127701,8.353463173,0.70592159,56.5,0.748508275,0.287939638,0.828411579,0.729874551,0.225647658,1093
2017,4.475654125,8.369367599,0.714604318,56.90000153,0.853394389,0.224562883,0.85400039,0.753860414,0.230210304,1094
2007,5.103906155,9.339142625178592,0.847811699,62.68719083040789,0.381363839,0.002462723930000007,0.894462228,0.613723099,0.236699477,1101
2008,5.521659851,8.858290672,0.883842647,62.68719083040789,0.5819972842000001,0.093759879,0.849059165,0.49964574,0.317827791,1102
2009,5.891432762,8.899381638,0.830426514,62.68719083040789,0.506415069,0.202801853,0.967838585,0.527557135,0.168829754,1103
2010,5.17660141,8.939566612,0.707958877,62.68719083040789,0.451443791,0.170864165,0.967271745,0.672982872,0.117717423,1104
2011,4.859501839,8.992258072,0.75910157,62.68719083040789,0.588978767,0.003533593,0.919211984,0.603739738,0.12443766,1105
2012,5.639588356,9.000282288,0.757147133,62.68719083040789,0.635793388,0.027779983,0.94965142,0.561853766,0.099630386,1106
2013,6.125758171,9.046239853,0.720750391,62.68719083040789,0.568463147,0.114188462,0.935094595,0.64995712,0.202731237,1107
2014,5.000375271,9.082123756,0.705632329,62.68719083040789,0.44139123,0.009884409,0.775200605,0.551718652,0.205950245,1108
2015,5.077460766,9.153251648,0.805270791,62.68719083040789,0.561048269,0.177380666,0.850647092,0.684578478,0.179988816,1109
2016,5.759412289,9.213439941,0.82380271,62.68719083040789,0.827398598,0.120357804,0.940897942,0.588412583,0.14960672,1110
2017,6.149199963,9.253032684,0.792087257,62.68719083040789,0.857676744,0.112242274,0.92519182,0.616912186,0.185879096,1111
2006,6.075547218,11.23256493,0.918950438,68.40000153,0.769072413,-0.24227044,0.32815811,0.78845942,0.182275355,1118
2009,6.585246086,11.07393646,0.926411927,69.0,0.818781018,-4.71e-06,0.675121784,0.694339871,0.251759946,1119
2010,6.798151016,10.99842739,0.892722309,69.19999695,0.703019738,-0.038684491,0.486111403,0.686744034,0.203395993,1120
2011,6.377699375,11.02446365,0.881911993,69.40000153,0.768603504,0.12259532999000002,0.560423911,0.72620672,0.176825136,1121
2012,6.221094608,11.01185513,0.888916671,69.59999847,0.934049547,0.06381699882999996,0.38554735789000005,0.794144511,0.095490493,1122
2013,6.480031013,10.95171356,0.861948133,69.80000305,0.750524879,-0.014914022769999995,0.6588124296000001,0.686251163,0.282628983,1123
2014,6.180138588,10.92564297,0.8769547343333334,70.0,0.8100958135555555,-0.028345762280000047,0.5917035758200001,0.7128164020600002,0.28097709806000015,1124
2015,6.146031857,10.89317989,0.823017776,70.19999695,0.821662426,0.076863937,0.5763268956200001,0.678253472,0.323691428,1125
2016,5.947194576,10.88699055,0.845222056,70.17500305,0.840967178,-0.079607233,0.5754755536599999,0.642740011,0.314922988,1126
2017,6.093905449,10.81992435,0.853491306,70.15000153,0.884181619,-0.0095339,0.5887216665600002,0.648667634,0.307320803,1127
2006,4.641398907,8.185375214,0.844136536,59.91999817,0.677571654,-0.145364672,0.878633499,0.554507732,0.159482509,1131
2007,4.697761536,8.257814407,0.833097875,60.34000015,0.683523118,-0.096591152,0.929054797,0.589768171,0.12950258,1132
2008,4.736588001,8.328985214,0.792132616,60.75999832,0.719029367,-0.105034523,0.922627032,0.593905568,0.146871641,1133
2009,5.06905365,8.345366478,0.854935646,61.18000031,0.698919952,-0.145136982,0.896227479,0.553670108,0.164816961,1134
2010,4.996410847,8.32871151,0.885362923,61.59999847,0.720051169,-0.076917745,0.925793588,0.516307354,0.12346255,1135
2011,4.921049118,8.374398232,0.891404092,62.02000046,0.747808456,-0.159874782,0.932496965,0.579320967,0.151315898,1136
2012,5.207785606,8.356863976,0.856181741,62.43999863,0.702731669,-0.0841856,0.892036796,0.579561055,0.182383269,1137
2013,5.40242672,8.440615654,0.850715518,62.86000061,0.755036652,-0.090406179,0.899560452,0.595424235,0.13491118,1138
2014,5.252192974,8.46000576,0.898024797,63.27999878,0.736290097,0.350035876,0.896767378,0.617240667,0.185025334,1139
2015,4.905375957,8.477441788,0.856584549,63.70000076,0.813175857,0.194431394,0.857725024,0.658385754,0.173476428,1140
2016,4.856534004,8.49951458,0.914375484,64.22499847,0.813939214,0.050866004,0.916922808,0.668045878,0.126099676,1141
2017,5.629536629,8.526488304,0.882586658,64.75,0.859389782,0.137672693,0.874494493,0.640433192,0.160438314,1142
2006,5.076225758,8.233675003,0.806987047,55.88000107,0.925082147,0.435170621,0.687814236,0.78951174,0.162684694,1149
2007,5.363854885,8.291088104,0.789620697,56.25999832,0.866524875,0.473926276,0.580067098,0.751633048,0.135671452,1150
2008,5.044098854,8.350902557,0.807086229,56.63999939,0.886213899,0.411955476,0.637409329,0.727874935,0.201754972,1151
2011,4.703749657,8.537691116,0.690877795,57.77999878,0.881633818,0.454007357,0.587321937,0.746239841,0.225278497,1152
2012,4.876084805,8.60058403,0.692627907,58.15999985,0.8900910974,0.227443159,0.7717509626699999,0.740587413,0.386679232,1153
2017,4.623140812,8.88339901,0.70733577,59.90000153,0.891000748,0.068111248,0.591616809,0.712308228,0.344225883,1154
2006,4.70950222,10.04218674,0.884498775,63.09999847,0.640807152,-0.235747769,0.937048614,0.590247095,0.234135449,1161
2007,4.666971684,10.14513016,0.835508585,63.40000153,0.700174093,-0.173262775,0.923952639,0.594059765,0.246862501,1162
2008,5.145375252,10.12260914,0.855418265,63.70000076,0.630111456,-0.20976387,0.926328242,0.632725835,0.214901268,1163
2009,4.668910503,9.985266685,0.806939304,64.0,0.437064558,-0.186858743,0.942090392,0.536985397,0.242196754,1164
2011,4.966811657,10.00411987,0.836042464,64.59999847,0.56446445,-0.006409623,0.9342556,0.562926173,0.221713215,1165
2012,5.125025272,10.08457756,0.851195216,64.90000153,0.563811779,-0.04376816,0.894979358,0.588138819,0.232224524,1166
